"latitude","longitude","Type"
"51.013546999999996"," 2.302577","Association"
"50.952844"," 1.8544712999999997","Association"
"49.300104999999995"," 2.6003695000000002","Association"
"43.602331899999996"," 7.006491","Association"
"48.7685768"," 1.9569637999999998","Association"
"48.845182099999995"," 2.2373113","Association"
"48.585844099999996"," 7.740511100000001","Association"
"45.752683399999995"," 4.8466205","Association"
"43.610769"," 3.876716","Association"
"48.849230399999996"," 2.392909","Association"
"43.610769"," 3.876716","Association"
"48.821267"," 2.4720429999999998","Association"
"50.3249425"," 3.0786667","Association"
"48.833560299999995"," 2.3465919","Association"
"44.8351734"," -0.5791907000000265","Association"
"44.8351734"," -0.5791907000000265","Association"
"49.035616999999995"," 2.0603249999999997","Association"
"48.8446053"," 2.3840184","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"48.890613599999995"," 2.3867083","Association"
"48.830759"," 2.359204","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"48.890613599999995"," 2.3867083","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"48.790367"," 2.455572","Association"
"50.62925"," 3.057256","Association"
"45.764043"," 4.835659","Association"
"50.42893000000001"," 2.83183","Association"
"44.337945"," 1.546262","Association"
"43.2951"," -0.370797","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"43.296482"," 5.3697799999999996","Association"
"48.5734053"," 7.752111299999999","Association"
"48.911856"," 2.333764","Association"
"47.218371"," -1.553621","Association"
"42.688659099999995"," 2.8948332","Association"
"48.856614"," 2.3522219000000004","Association"
"42.964127000000005"," 1.605232","Association"
"48.856614"," 2.3522219000000004","Association"
"48.856614"," 2.3522219000000004","Association"
"48.856614"," 2.3522219000000004","Association"
"44.0221252"," 1.3529598999999999","Association"
"43.656515999999996"," 6.129345","Association"
"48.856614"," 2.3522219000000004","Association"
"46.497167999999995"," -0.057721999999999996","Association"
"48.790367"," 2.455572","Association"
"49.894067"," 2.295753","Association"
"48.5734053"," 7.752111299999999","Association"
"44.559638"," 6.079758","Association"
"48.801407999999995"," 2.130122","Association"
"45.777221999999995"," 3.0870249999999997","Association"
"44.438063"," 0.18151899999999999","Association"
"43.640198999999996"," 5.097022","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"48.8599825"," 2.4066411999999997","Association"
"48.856614"," 2.3522219000000004","Association"
"45.771263999999995"," 3.1198023","Association"
"47.3516079"," -0.7637704000000001","Association"
"45.764043"," 4.835659","Association"
"48.856614"," 2.3522219000000004","Association"
"43.296482"," 5.3697799999999996","Association"
"46.6809588"," -1.4287816","Association"
"50.7520552"," 2.7000813","Association"
"48.8790183"," 2.3379062999999998","Association"
"48.85799300000001"," 2.381153","Association"
"46.670511"," -1.426442","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"46.428968"," 4.664555","Association"
"48.856614"," 2.3522219000000004","Association"
"48.856614"," 2.3522219000000004","Association"
"48.714509"," 2.245748","Association"
"45.750250199999996"," 6.2869416","Association"
"48.730756"," 2.27137","Association"
"49.035616999999995"," 2.0603249999999997","Association"
"44.008767"," 4.872757","Association"
"45.188528999999996"," 5.724524","Association"
"45.91142"," -1.252994","Association"
"45.91142"," -1.252994","Association"
"45.764043"," 4.835659","Association"
"48.200649999999996"," 3.28268","Association"
"47.237829"," 6.024053899999999","Association"
"48.117266"," -1.6777925999999999","Association"
"45.777221999999995"," 3.0870249999999997","Association"
"45.777221999999995"," 3.0870249999999997","Association"
"48.856614"," 2.3522219000000004","Association"
"43.759597"," 1.988911","Association"
"50.816404999999996"," 2.5752219999999997","Association"
"43.710172799999995"," 7.261953200000001","Association"
"44.978459"," -1.0757450000000002","Association"
"45.457060999999996"," 3.23686","Association"
"49.19531500000001"," 0.356084","Association"
"50.631258499999994"," 3.1114773","Association"
"48.856614"," 2.3522219000000004","Association"
"45.764043"," 4.835659","Association"
"49.035616999999995"," 2.0603249999999997","Association"
"51.013546999999996"," 2.302577","Association"
"50.95129000000001"," 1.8586859999999998","Association"
"49.301412"," 2.6048429","Association"
"43.602331899999996"," 7.006491","Association"
"48.782906999999994"," 1.960077","Association"
"48.856614"," 2.3522219000000004","Association"
"48.5734053"," 7.752111299999999","Association"
"45.764043"," 4.835659","Association"
"43.610769"," 3.876716","Association"
"48.856614"," 2.3522219000000004","Association"
"43.610769"," 3.876716","Association"
"48.821267"," 2.4720429999999998","Association"
"50.329957"," 3.0827060000000004","Association"
"48.830759"," 2.359204","Association"
"44.837789"," -0.57918","Association"
"44.837789"," -0.57918","Association"
"49.035616999999995"," 2.0603249999999997","Association"
"48.8293647"," 2.4265406","Association"
"45.978167"," 3.5194349999999996","Association"
"45.7477113"," 4.8240999","Association"
"43.610769"," 3.876716","Association"
"50.173538"," 3.236633","Association"
