region,score
11,171.13636363636363
21,19.681818181818183
22,24.59090909090909
23,30.545454545454547
24,25.181818181818183
25,17.818181818181817
26,20.772727272727273
31,52.27272727272727
41,28.818181818181817
42,22.181818181818183
43,16.59090909090909
52,41.27272727272727
53,41.18181818181818
54,16.40909090909091
72,33.27272727272727
73,33.72727272727273
74,9.318181818181818
82,73.68181818181819
83,13.818181818181818
91,29.954545454545453
93,62.63636363636363
94,3.4545454545454546
